Postcode,Latitude,Longitude,Easting,Northing,GridRef,Introduced,Terminated
OL13 0QW,53.69345,-2.221734,385456,421912,SD854219,2001-06-01 00:00:00,
OL13 0QX,53.692558,-2.223183,385360,421813,SD853218,1980-01-01 00:00:00,
OL13 0QY,53.693296,-2.222536,385403,421895,SD854218,1980-01-01 00:00:00,
OL13 0QZ,53.693332,-2.222566,385401,421899,SD854218,1980-01-01 00:00:00,
OL13 0RA,53.693385,-2.223127,385364,421905,SD853219,1980-01-01 00:00:00,
OL13 0RB,53.693385,-2.223172,385361,421905,SD853219,1980-01-01 00:00:00,
OL13 0RD,53.693438,-2.223718,385325,421911,SD853219,1980-01-01 00:00:00,
OL13 0RE,53.693123,-2.223792,385320,421876,SD853218,1980-01-01 00:00:00,2008-04-01 00:00:00
OL13 0RF,53.693446,-2.224005,385306,421912,SD853219,1980-01-01 00:00:00,
OL13 0RG,53.693132,-2.223852,385316,421877,SD853218,1980-01-01 00:00:00,
OL13 0RH,53.692153,-2.22365,385329,421768,SD853217,1980-01-01 00:00:00,
OL13 0RJ,53.6919,-2.223921,385311,421740,SD853217,1980-01-01 00:00:00,
OL13 0RL,53.691954,-2.224285,385287,421746,SD852217,1980-01-01 00:00:00,
OL13 0RN,53.69189,-2.224633,385264,421739,SD852217,1980-01-01 00:00:00,
OL13 0RP,53.692628,-2.224122,385298,421821,SD852218,1980-01-01 00:00:00,
OL13 0RQ,53.692747,-2.222957,385375,421834,SD853218,1980-01-01 00:00:00,
OL13 0RR,53.69278,-2.224562,385269,421838,SD852218,1980-01-01 00:00:00,
OL13 0RS,53.693536,-2.224263,385289,421922,SD852219,1980-01-01 00:00:00,
OL13 0RT,53.693535,-2.224324,385285,421922,SD852219,1980-01-01 00:00:00,
OL13 0RU,53.69474,-2.224224,385292,422056,SD852220,1980-01-01 00:00:00,
OL13 0RW,53.692708,-2.224501,385273,421830,SD852218,1980-01-01 00:00:00,
OL13 0RX,53.693867,-2.224871,385249,421959,SD852219,1980-01-01 00:00:00,
OL13 0RY,53.694558,-2.225435,385212,422036,SD852220,1980-01-01 00:00:00,
OL13 0RZ,53.695306,-2.224424,385279,422119,SD852221,1980-01-01 00:00:00,
OL13 0SA,53.694139,-2.223418,385345,421989,SD853219,1980-01-01 00:00:00,
OL13 0SB,53.693167,-2.224382,385281,421881,SD852218,2001-06-01 00:00:00,
OL13 0SE,53.693587,-2.225369,385216,421928,SD852219,1980-01-01 00:00:00,
OL13 0SF,53.693394,-2.227579,385070,421907,SD850219,1980-01-01 00:00:00,
OL13 0SG,53.692733,-2.225819,385186,421833,SD851218,1980-01-01 00:00:00,
OL13 0SH,53.692267,-2.22518,385228,421781,SD852217,1980-01-01 00:00:00,
OL13 0SJ,53.692353,-2.226968,385110,421791,SD851217,1980-01-01 00:00:00,
OL13 0SN,53.69264,-2.227151,385098,421823,SD850218,1980-01-01 00:00:00,
OL13 0SP,53.692571,-2.230316,384889,421816,SD848218,1980-01-01 00:00:00,
OL13 0SQ,53.692734,-2.224971,385242,421833,SD852218,1980-01-01 00:00:00,
OL13 0SR,53.693084,-2.230228,384895,421873,SD848218,1980-01-01 00:00:00,
OL13 0SS,53.692915,-2.229015,384975,421854,SD849218,1980-01-01 00:00:00,
OL13 0ST,53.693971,-2.226734,385126,421971,SD851219,1980-01-01 00:00:00,
OL13 0SU,53.692358,-2.228876,384984,421792,SD849217,1991-01-01 00:00:00,
OL13 0SW,53.693158,-2.229244,384960,421881,SD849218,1980-01-01 00:00:00,
OL13 0TA,53.694054,-2.230687,384865,421981,SD848219,1980-01-01 00:00:00,
OL13 0TB,53.693234,-2.23141,384817,421890,SD848218,1980-01-01 00:00:00,
OL13 0TF,53.69367,-2.233835,384657,421939,SD846219,1980-01-01 00:00:00,
OL13 0TG,53.695483,-2.239525,384282,422142,SD842221,1980-01-01 00:00:00,
OL13 0TH,53.69339,-2.239179,384304,421909,SD843219,1980-01-01 00:00:00,
OL13 0TJ,53.693457,-2.237196,384435,421916,SD844219,1980-01-01 00:00:00,
OL13 0TS,53.692814,-2.215915,385840,421840,SD858218,1980-01-01 00:00:00,
OL13 0TT,53.692353,-2.217033,385766,421789,SD857217,1980-01-01 00:00:00,
OL13 0TU,53.700569,-2.201414,386800,422700,SD868227,1980-01-01 00:00:00,1981-12-01 00:00:00
OL13 0TX,53.692298,-2.217836,385713,421783,SD857217,1980-01-01 00:00:00,
OL13 0TY,53.692289,-2.218093,385696,421782,SD856217,1980-01-01 00:00:00,
OL13 0TZ,53.692738,-2.218065,385698,421832,SD856218,1980-01-01 00:00:00,
OL13 0UA,53.692429,-2.220169,385559,421798,SD855217,1980-01-01 00:00:00,
OL13 0UB,53.692619,-2.219533,385601,421819,SD856218,1980-01-01 00:00:00,
OL13 0UD,53.692017,-2.219439,385607,421752,SD856217,1980-01-01 00:00:00,
OL13 0UE,53.692755,-2.218671,385658,421834,SD856218,1980-01-01 00:00:00,
OL13 0UF,53.690973,-2.229595,384936,421638,SD849216,1980-01-01 00:00:00,
OL13 0UG,53.692155,-2.222348,385415,421768,SD854217,1980-01-01 00:00:00,
OL13 0UH,53.692074,-2.222484,385406,421759,SD854217,1980-01-01 00:00:00,
OL13 0UJ,53.691641,-2.22342,385344,421711,SD853217,1980-01-01 00:00:00,
OL13 0UL,53.692448,-2.219548,385600,421800,SD856218,1993-08-01 00:00:00,1994-12-01 00:00:00
OL13 0UQ,53.700569,-2.201414,386800,422700,SD868227,1980-01-01 00:00:00,1981-12-01 00:00:00
OL13 0UY,53.69166,-2.222557,385401,421713,SD854217,2006-10-01 00:00:00,
OL13 0WS,53.703922,-2.201385,386803,423073,SD868230,2006-03-01 00:00:00,2007-04-01 00:00:00
OL13 0WT,53.703922,-2.201385,386803,423073,SD868230,2006-02-01 00:00:00,
OL13 0WU,53.703922,-2.201385,386803,423073,SD868230,2006-02-01 00:00:00,2010-05-01 00:00:00
OL13 0WW,53.692439,-2.224091,385300,421800,SD853218,1993-01-01 00:00:00,1995-07-01 00:00:00
OL13 0WX,53.703922,-2.201385,386803,423073,SD868230,2006-02-01 00:00:00,2009-04-01 00:00:00
OL13 0WY,53.703922,-2.201385,386803,423073,SD868230,2005-10-01 00:00:00,2008-12-01 00:00:00
OL13 0WZ,53.703922,-2.201385,386803,423073,SD868230,2005-09-01 00:00:00,2007-10-01 00:00:00
OL13 0XA,53.691641,-2.22342,385344,421711,SD853217,2001-12-01 00:00:00,2003-05-01 00:00:00
OL13 0ZZ,53.700569,-2.201414,386800,422700,SD868227,2000-01-01 00:00:00,2000-09-01 00:00:00
OL13 3AA,53.703922,-2.201385,386803,423073,SD868230,2007-03-01 00:00:00,2007-05-01 00:00:00
OL13 3AB,53.703922,-2.201385,386803,423073,SD868230,2007-01-01 00:00:00,2008-02-01 00:00:00
OL13 3AD,53.703922,-2.201385,386803,423073,SD868230,2007-04-01 00:00:00,2008-05-01 00:00:00
OL13 3AE,53.703922,-2.201385,386803,423073,SD868230,2007-09-01 00:00:00,2008-03-01 00:00:00
OL13 3AF,53.703922,-2.201385,386803,423073,SD868230,2007-09-01 00:00:00,2008-10-01 00:00:00
OL13 3BA,53.703922,-2.201385,386803,423073,SD868230,2008-04-01 00:00:00,2009-05-01 00:00:00
OL13 3BB,53.703922,-2.201385,386803,423073,SD868230,2008-05-01 00:00:00,
OL13 3BD,53.703922,-2.201385,386803,423073,SD868230,2008-09-01 00:00:00,2011-08-01 00:00:00
OL13 3BE,53.703922,-2.201385,386803,423073,SD868230,2008-10-01 00:00:00,2009-11-01 00:00:00
OL13 3BF,53.703922,-2.201385,386803,423073,SD868230,2008-10-01 00:00:00,2009-11-01 00:00:00
OL13 3BG,53.703922,-2.201385,386803,423073,SD868230,2009-03-01 00:00:00,2009-08-01 00:00:00
OL13 3BH,53.703922,-2.201385,386803,423073,SD868230,2009-08-01 00:00:00,2011-08-01 00:00:00
OL13 3BJ,53.703922,-2.201385,386803,423073,SD868230,2009-10-01 00:00:00,2012-10-01 00:00:00
OL13 3BL,53.703922,-2.201385,386803,423073,SD868230,2009-12-01 00:00:00,
OL13 3BN,53.703922,-2.201385,386803,423073,SD868230,2011-06-01 00:00:00,2012-05-01 00:00:00
OL13 3BP,53.703922,-2.201385,386803,423073,SD868230,2014-01-01 00:00:00,
OL13 3BQ,53.703922,-2.201385,386803,423073,SD868230,2011-11-01 00:00:00,2013-01-01 00:00:00
OL13 3BR,53.703922,-2.201385,386803,423073,SD868230,2012-06-01 00:00:00,2012-07-01 00:00:00
OL13 3BS,53.703922,-2.201385,386803,423073,SD868230,2013-07-01 00:00:00,
OL13 3SA,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SB,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SD,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SE,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SF,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SG,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SH,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SJ,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SL,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SN,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SP,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SQ,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SR,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3SS,53.693802,-2.206213,386481,421948,SD864219,2011-03-01 00:00:00,
OL13 3SW,53.693467,-2.207725,386381,421911,SD863219,2006-03-01 00:00:00,
OL13 3WZ,53.703922,-2.201385,386803,423073,SD868230,2006-07-01 00:00:00,2011-08-01 00:00:00
OL13 8AA,53.703922,-2.201385,386803,423073,SD868230,2005-09-01 00:00:00,
OL13 8AB,53.704181,-2.20231,386742,423102,SD867231,1980-01-01 00:00:00,
OL13 8AD,53.704531,-2.202675,386718,423141,SD867231,1980-01-01 00:00:00,
OL13 8AE,53.705636,-2.202832,386708,423264,SD867232,1980-01-01 00:00:00,
OL13 8AF,53.703922,-2.201385,386803,423073,SD868230,2009-11-01 00:00:00,
OL13 8AG,53.706696,-2.20311,386690,423382,SD866233,2001-06-01 00:00:00,
OL13 8AH,53.705458,-2.201695,386783,423244,SD867232,1980-01-01 00:00:00,
OL13 8AJ,53.705041,-2.203783,386645,423198,SD866231,1980-01-01 00:00:00,
OL13 8AL,53.704494,-2.203144,386687,423137,SD866231,1980-01-01 00:00:00,
OL13 8AN,53.704054,-2.202749,386713,423088,SD867230,1980-01-01 00:00:00,
OL13 8AP,53.703415,-2.203139,386687,423017,SD866230,1980-01-01 00:00:00,
OL13 8AQ,53.704954,-2.202132,386754,423188,SD867231,2001-06-01 00:00:00,
OL13 8AR,53.702579,-2.203135,386687,422924,SD866229,1980-01-01 00:00:00,
OL13 8AS,53.702219,-2.203649,386653,422884,SD866228,1980-01-01 00:00:00,
OL13 8AT,53.70275,-2.203151,386686,422943,SD866229,1980-01-01 00:00:00,
OL13 8AU,53.703001,-2.203486,386664,422971,SD866229,1980-01-01 00:00:00,
OL13 8AW,53.705528,-2.202756,386713,423252,SD867232,2001-06-01 00:00:00,
OL13 8AX,53.703019,-2.203425,386668,422973,SD866229,1980-01-01 00:00:00,
OL13 8AY,53.70311,-2.203153,386686,422983,SD866229,1980-01-01 00:00:00,
OL13 8AZ,53.703442,-2.203442,386667,423020,SD866230,1980-01-01 00:00:00,
OL13 8BA,53.704475,-2.203856,386640,423135,SD866231,1980-01-01 00:00:00,
OL13 8BB,53.705528,-2.202756,386713,423252,SD867232,2004-01-01 00:00:00,2004-01-01 00:00:00
OL13 8BD,53.703928,-2.202824,386708,423074,SD867230,1980-01-01 00:00:00,
OL13 8BE,53.70506,-2.20295,386700,423200,SD867232,1980-01-01 00:00:00,2003-02-01 00:00:00
OL13 8BF,53.707494,-2.204022,386630,423471,SD866234,1995-07-01 00:00:00,2000-06-01 00:00:00
OL13 8BG,53.705222,-2.203118,386689,423218,SD866232,1980-01-01 00:00:00,
OL13 8BH,53.705374,-2.203815,386643,423235,SD866232,1980-01-01 00:00:00,
OL13 8BJ,53.70585,-2.203833,386642,423288,SD866232,1980-01-01 00:00:00,
OL13 8BL,53.70595,-2.203076,386692,423299,SD866232,1980-01-01 00:00:00,
OL13 8BN,53.706257,-2.202002,386763,423333,SD867233,1980-01-01 00:00:00,
OL13 8BP,53.70737,-2.20328,386679,423457,SD866234,1980-01-01 00:00:00,
OL13 8BQ,53.705239,-2.203799,386644,423220,SD866232,1980-01-01 00:00:00,
OL13 8BR,53.706855,-2.204474,386600,423400,SD866234,2000-01-01 00:00:00,2000-09-01 00:00:00
OL13 8BS,53.707379,-2.203355,386674,423458,SD866234,1980-01-01 00:00:00,
OL13 8BT,53.727785,-2.195663,387188,425727,SD871257,1992-08-01 00:00:00,
OL13 8BW,53.706248,-2.202168,386752,423332,SD867233,1980-01-01 00:00:00,2000-09-01 00:00:00
OL13 8BY,53.703963,-2.203702,386650,423078,SD866230,2001-06-01 00:00:00,
OL13 8BZ,53.710148,-2.202899,386705,423766,SD867237,2001-06-01 00:00:00,
OL13 8DA,53.707684,-2.203478,386666,423492,SD866234,1980-01-01 00:00:00,
OL13 8DB,53.708232,-2.203647,386655,423553,SD866235,1980-01-01 00:00:00,
OL13 8DD,53.707837,-2.203645,386655,423509,SD866235,1980-01-01 00:00:00,
OL13 8DE,53.703922,-2.201385,386803,423073,SD868230,2000-12-01 00:00:00,
OL13 8DF,53.710688,-2.202341,386742,423826,SD867238,1980-01-01 00:00:00,
OL13 8DG,53.70979,-2.201867,386773,423726,SD867237,1980-01-01 00:00:00,
OL13 8DH,53.708927,-2.201651,386787,423630,SD867236,1980-01-01 00:00:00,
OL13 8DJ,53.708812,-2.200696,386850,423617,SD868236,1980-01-01 00:00:00,
OL13 8DL,53.708638,-2.202968,386700,423598,SD867235,1980-01-01 00:00:00,
OL13 8DN,53.708612,-2.202392,386738,423595,SD867235,1980-01-01 00:00:00,
OL13 8DP,53.708279,-2.202284,386745,423558,SD867235,1980-01-01 00:00:00,
OL13 8DQ,53.70947,-2.19976,386912,423690,SD869236,1980-01-01 00:00:00,
OL13 8DR,53.708216,-2.202375,386739,423551,SD867235,1980-01-01 00:00:00,
OL13 8DS,53.708045,-2.202359,386740,423532,SD867235,1980-01-01 00:00:00,
OL13 8DT,53.707803,-2.202024,386762,423505,SD867235,1980-01-01 00:00:00,
OL13 8DU,53.708568,-2.201467,386799,423590,SD867235,1980-01-01 00:00:00,
OL13 8DW,53.708811,-2.201438,386801,423617,SD868236,1980-01-01 00:00:00,
OL13 8DX,53.708344,-2.200936,386834,423565,SD868235,1980-01-01 00:00:00,
OL13 8DY,53.708209,-2.20139,386804,423550,SD868235,1980-01-01 00:00:00,
OL13 8DZ,53.708057,-2.200995,386830,423533,SD868235,1980-01-01 00:00:00,
OL13 8EA,53.707617,-2.200569,386858,423484,SD868234,1980-01-01 00:00:00,
OL13 8EB,53.707364,-2.201234,386814,423456,SD868234,1980-01-01 00:00:00,
OL13 8ED,53.707366,-2.20025,386879,423456,SD868234,1980-01-01 00:00:00,
OL13 8EE,53.708322,-2.198148,387018,423562,SD870235,1980-01-01 00:00:00,
OL13 8EF,53.707225,-2.198613,386987,423440,SD869234,1995-01-01 00:00:00,
OL13 8EG,53.706206,-2.200653,386852,423327,SD868233,1980-01-01 00:00:00,
OL13 8EH,53.706304,-2.201032,386827,423338,SD868233,1980-01-01 00:00:00,
OL13 8EJ,53.707193,-2.201461,386799,423437,SD867234,1980-01-01 00:00:00,
OL13 8EL,53.707506,-2.202205,386750,423472,SD867234,1980-01-01 00:00:00,
OL13 8EN,53.706922,-2.202444,386734,423407,SD867234,1980-01-01 00:00:00,
OL13 8EP,53.706567,-2.215243,385889,423370,SD858233,1991-09-01 00:00:00,
OL13 8EU,53.703337,-2.201533,386793,423008,SD867230,1980-01-01 00:00:00,
OL13 8EW,53.702367,-2.201423,386800,422900,SD868229,1985-04-01 00:00:00,1996-12-01 00:00:00
OL13 8EX,53.702762,-2.201394,386802,422944,SD868229,1980-01-01 00:00:00,
OL13 8EY,53.702762,-2.201394,386802,422944,SD868229,1980-01-01 00:00:00,
OL13 8EZ,53.702493,-2.200893,386835,422914,SD868229,1980-01-01 00:00:00,
OL13 8FA,53.707485,-2.204022,386630,423470,SD866234,1995-12-01 00:00:00,1997-12-01 00:00:00
OL13 8FB,53.707485,-2.204022,386630,423470,SD866234,1996-12-01 00:00:00,1997-12-01 00:00:00
OL13 8FD,53.707494,-2.204022,386630,423471,SD866234,1996-12-01 00:00:00,1998-12-01 00:00:00
OL13 8FE,53.707494,-2.204022,386630,423471,SD866234,1997-12-01 00:00:00,1998-12-01 00:00:00
OL13 8FF,53.707494,-2.204022,386630,423471,SD866234,1997-12-01 00:00:00,2000-06-01 00:00:00
OL13 8FG,53.707494,-2.204022,386630,423471,SD866234,1998-06-01 00:00:00,2001-07-01 00:00:00
OL13 8FH,53.703922,-2.201385,386803,423073,SD868230,1999-06-01 00:00:00,2003-04-01 00:00:00
OL13 8FJ,53.707836,-2.203918,386637,423509,SD866235,1999-06-01 00:00:00,2001-06-01 00:00:00
OL13 8FL,53.707494,-2.204022,386630,423471,SD866234,1999-12-01 00:00:00,2000-09-01 00:00:00
OL13 8GA,53.727468,-2.197162,387089,425692,SD870256,2001-12-01 00:00:00,
OL13 8GB,53.726885,-2.196614,387125,425627,SD871256,2000-06-01 00:00:00,
OL13 8GD,53.726677,-2.197492,387067,425604,SD870256,2003-08-01 00:00:00,
OL13 8GE,53.726276,-2.195429,387203,425559,SD872255,2004-10-01 00:00:00,
OL13 8GR,53.702978,-2.201547,386792,422968,SD867229,2001-06-01 00:00:00,
OL13 8GS,53.702753,-2.201727,386780,422943,SD867229,2001-06-01 00:00:00,
OL13 8GT,53.701134,-2.20231,386741,422763,SD867227,2001-06-01 00:00:00,
OL13 8GU,53.702724,-2.202621,386721,422940,SD867229,2001-06-01 00:00:00,
OL13 8GW,53.702229,-2.203058,386692,422885,SD866228,2001-06-01 00:00:00,
OL13 8GX,53.701869,-2.203283,386677,422845,SD866228,2001-06-01 00:00:00,
OL13 8GY,53.70206,-2.201982,386763,422866,SD867228,2001-06-01 00:00:00,2006-11-01 00:00:00
OL13 8GZ,53.70241,-2.202074,386757,422905,SD867229,2013-05-01 00:00:00,
OL13 8HA,53.702835,-2.200713,386847,422952,SD868229,1980-01-01 00:00:00,
OL13 8HB,53.700569,-2.201414,386800,422700,SD868227,1980-01-01 00:00:00,1981-12-01 00:00:00
OL13 8HD,53.702439,-2.201347,386805,422908,SD868229,1980-01-01 00:00:00,2008-09-01 00:00:00
OL13 8HE,53.702501,-2.201347,386805,422915,SD868229,1980-01-01 00:00:00,
OL13 8HG,53.702959,-2.20188,386770,422966,SD867229,1980-01-01 00:00:00,2004-04-01 00:00:00
OL13 8HH,53.702608,-2.202227,386747,422927,SD867229,1980-01-01 00:00:00,
OL13 8HJ,53.699972,-2.203683,386650,422634,SD866226,1980-01-01 00:00:00,
OL13 8HL,53.702122,-2.202663,386718,422873,SD867228,1980-01-01 00:00:00,
OL13 8HN,53.701831,-2.204631,386588,422841,SD865228,1980-01-01 00:00:00,
OL13 8HP,53.697154,-2.206335,386474,422321,SD864223,1980-01-01 00:00:00,
OL13 8HQ,53.703013,-2.201623,386787,422972,SD867229,1980-01-01 00:00:00,
OL13 8HR,53.699036,-2.204345,386606,422530,SD866225,1980-01-01 00:00:00,
OL13 8HS,53.697701,-2.20711,386423,422382,SD864223,1980-01-01 00:00:00,
OL13 8HT,53.703013,-2.201623,386787,422972,SD867229,1980-01-01 00:00:00,
OL13 8HU,53.701193,-2.204492,386597,422770,SD865227,1980-01-01 00:00:00,
OL13 8HW,53.701186,-2.20328,386677,422769,SD866227,1980-01-01 00:00:00,
OL13 8HX,53.700751,-2.205308,386543,422721,SD865227,1980-01-01 00:00:00,
OL13 8HY,53.701434,-2.205265,386546,422797,SD865227,1980-01-01 00:00:00,
OL13 8HZ,53.696592,-2.209149,386288,422259,SD862222,1980-01-01 00:00:00,
OL13 8JA,53.696094,-2.205906,386502,422203,SD865222,1980-01-01 00:00:00,
OL13 8JB,53.695742,-2.206737,386447,422164,SD864221,1980-01-01 00:00:00,
OL13 8JD,53.695651,-2.207267,386412,422154,SD864221,1980-01-01 00:00:00,
OL13 8JE,53.694138,-2.209016,386296,421986,SD862219,1980-01-01 00:00:00,
OL13 8JF,53.695037,-2.209036,386295,422086,SD862220,1980-01-01 00:00:00,
OL13 8JG,53.694222,-2.207729,386381,421995,SD863219,1980-01-01 00:00:00,
OL13 8JH,53.695039,-2.207915,386369,422086,SD863220,1980-01-01 00:00:00,
OL13 8JJ,53.693633,-2.210058,386227,421930,SD862219,1991-09-01 00:00:00,
OL13 8JL,53.69336,-2.21198,386100,421900,SD861219,1993-08-01 00:00:00,1994-12-01 00:00:00
OL13 8JN,53.727013,-2.195266,387214,425641,SD872256,2002-08-01 00:00:00,
OL13 8JP,53.693379,-2.211496,386132,421902,SD861219,1988-03-01 00:00:00,
OL13 8JQ,53.694951,-2.207066,386425,422076,SD864220,1980-01-01 00:00:00,
OL13 8JR,53.69401,-2.210333,386209,421972,SD862219,1987-04-01 00:00:00,
OL13 8JS,53.693609,-2.21333,386011,421928,SD860219,1980-01-01 00:00:00,
OL13 8JT,53.693902,-2.210756,386181,421960,SD861219,1980-01-01 00:00:00,
OL13 8JU,53.694711,-2.210715,386184,422050,SD861220,1980-01-01 00:00:00,
OL13 8JX,53.694159,-2.212666,386055,421989,SD860219,1980-01-01 00:00:00,
OL13 8JY,53.694164,-2.214695,385921,421990,SD859219,1980-01-01 00:00:00,
OL13 8JZ,53.693674,-2.217464,385738,421936,SD857219,1980-01-01 00:00:00,
OL13 8LA,53.694816,-2.21694,385773,422063,SD857220,1980-01-01 00:00:00,
OL13 8LB,53.695084,-2.217941,385707,422093,SD857220,1980-01-01 00:00:00,
OL13 8LD,53.693823,-2.219767,385586,421953,SD855219,1980-01-01 00:00:00,
OL13 8LE,53.694101,-2.219677,385592,421984,SD855219,1980-01-01 00:00:00,
OL13 8LF,53.693885,-2.219949,385574,421960,SD855219,1980-01-01 00:00:00,
OL13 8LG,53.693427,-2.219523,385602,421909,SD856219,1980-01-01 00:00:00,
OL13 8LH,53.693249,-2.21887,385645,421889,SD856218,1980-01-01 00:00:00,
OL13 8LJ,53.693294,-2.218659,385659,421894,SD856218,1980-01-01 00:00:00,
OL13 8LL,53.693252,-2.217417,385741,421889,SD857218,1980-01-01 00:00:00,
OL13 8LN,53.693794,-2.215648,385858,421949,SD858219,1980-01-01 00:00:00,
OL13 8LP,53.693507,-2.220477,385539,421918,SD855219,1980-01-01 00:00:00,
OL13 8LQ,53.693392,-2.219265,385619,421905,SD856219,1980-01-01 00:00:00,
OL13 8LR,53.693779,-2.219025,385635,421948,SD856219,2001-06-01 00:00:00,
OL13 8LS,53.69331,-2.219779,385585,421896,SD855218,2001-06-01 00:00:00,
OL13 8LT,53.693463,-2.219886,385578,421913,SD855219,2011-05-01 00:00:00,
OL13 8LW,53.693489,-2.220522,385536,421916,SD855219,1980-01-01 00:00:00,
OL13 8NA,53.695028,-2.233358,384689,422090,SD846220,1980-01-01 00:00:00,
OL13 8NB,53.695263,-2.232602,384739,422116,SD847221,1992-01-01 00:00:00,
OL13 8ND,53.701082,-2.23112,384839,422763,SD848227,1980-01-01 00:00:00,
OL13 8NE,53.695152,-2.229709,384930,422103,SD849221,1980-01-01 00:00:00,
OL13 8NF,53.696552,-2.226142,385166,422258,SD851222,1980-01-01 00:00:00,
OL13 8NG,53.696512,-2.223446,385344,422253,SD853222,1980-01-01 00:00:00,
OL13 8NH,53.69582,-2.223518,385339,422176,SD853221,1980-01-01 00:00:00,
OL13 8NJ,53.696838,-2.222251,385423,422289,SD854222,1980-01-01 00:00:00,
OL13 8NL,53.701172,-2.216125,385829,422770,SD858227,1980-01-01 00:00:00,
OL13 8NN,53.711689,-2.225799,385194,423942,SD851239,1980-01-01 00:00:00,
OL13 8NQ,53.695948,-2.222292,385420,422190,SD854221,1980-01-01 00:00:00,
OL13 8NR,53.701411,-2.208174,386354,422795,SD863227,1980-01-01 00:00:00,
OL13 8NS,53.706654,-2.20673,386451,423378,SD864233,1980-01-01 00:00:00,
OL13 8NW,53.71549,-2.231108,384845,424366,SD848243,1980-01-01 00:00:00,
OL13 8NZ,53.725968,-2.196761,387115,425525,SD871255,2001-06-01 00:00:00,
OL13 8PA,53.711934,-2.204241,386617,423965,SD866239,1980-01-01 00:00:00,
OL13 8PB,53.711899,-2.203529,386664,423961,SD866239,1980-01-01 00:00:00,
OL13 8PD,53.712043,-2.203757,386649,423977,SD866239,1980-01-01 00:00:00,
OL13 8PE,53.712169,-2.203288,386680,423991,SD866239,1980-01-01 00:00:00,
OL13 8PF,53.712384,-2.204001,386633,424015,SD866240,1980-01-01 00:00:00,
OL13 8PG,53.712313,-2.203243,386683,424007,SD866240,1980-01-01 00:00:00,
OL13 8PH,53.717928,-2.199467,386934,424631,SD869246,2001-06-01 00:00:00,
OL13 8PJ,53.713186,-2.202868,386708,424104,SD867241,1980-01-01 00:00:00,
OL13 8PL,53.714222,-2.201585,386793,424219,SD867242,1980-01-01 00:00:00,
OL13 8PN,53.726223,-2.194732,387249,425553,SD872255,1996-12-01 00:00:00,
OL13 8PP,53.715167,-2.200438,386869,424324,SD868243,1980-01-01 00:00:00,
OL13 8PQ,53.712233,-2.202924,386704,423998,SD867239,1980-01-01 00:00:00,
OL13 8PR,53.715473,-2.200485,386866,424358,SD868243,1980-01-01 00:00:00,
OL13 8PS,53.715589,-2.20094,386836,424371,SD868243,1980-01-01 00:00:00,
OL13 8PT,53.715867,-2.201199,386819,424402,SD868244,1980-01-01 00:00:00,
OL13 8PU,53.718294,-2.195816,387175,424671,SD871246,1980-01-01 00:00:00,
OL13 8PW,53.714788,-2.201285,386813,424282,SD868242,1980-01-01 00:00:00,
OL13 8PX,53.713965,-2.198917,386969,424190,SD869241,1980-01-01 00:00:00,
OL13 8PY,53.71881,-2.199183,386953,424729,SD869247,1980-01-01 00:00:00,
OL13 8PZ,53.722399,-2.197502,387065,425128,SD870251,1980-01-01 00:00:00,
OL13 8QA,53.722993,-2.196929,387103,425194,SD871251,1980-01-01 00:00:00,
